doc,partition,docLeafVal_f32,docLeafVal_f64,inc_residual
105,25,0.005917221308,0.00591722130775452,0.000000e+00
106,27,0.02060311101,0.0206031110137701,0.000000e+00
107,24,-0.01787447743,-0.0178744774311781,0.000000e+00
108,28,-0.01821742952,-0.0182174295186996,0.000000e+00
109,19,0.02033329569,0.0203332956880331,0.000000e+00
110,28,-0.01821742952,-0.0182174295186996,0.000000e+00
111,16,-0.01798013784,-0.0179801378399134,0.000000e+00
112,37,0.005235380959,0.00523538095876575,0.000000e+00
113,20,-0.01809869707,-0.0180986970663071,0.000000e+00
114,29,0.005913083442,0.0059130834415555,0.000000e+00
115,60,-0.01797948033,-0.0179794803261757,0.000000e+00
116,59,0.02022798918,0.0202279891818762,0.000000e+00
117,53,0.006205201149,0.00620520114898682,0.000000e+00
118,21,0.005930591375,0.0059305913746357,0.000000e+00
119,22,-0.004359132145,-0.00435913214460015,0.000000e+00
120,10,-0.002560080495,-0.00256008049473166,0.000000e+00
121,20,-0.01809869707,-0.0180986970663071,0.000000e+00
122,30,-0.00359892007,-0.00359892006963491,0.000000e+00
123,24,-0.01787447743,-0.0178744774311781,0.000000e+00
124,25,0.005917221308,0.00591722130775452,0.000000e+00
125,31,0.02055482008,0.0205548200756311,0.000000e+00
126,30,-0.00359892007,-0.00359892006963491,0.000000e+00
127,43,0.01935089938,0.0193508993834257,0.000000e+00
128,63,0.02043127827,0.0204312782734632,0.000000e+00
129,22,-0.004359132145,-0.00435913214460015,0.000000e+00
130,30,-0.00359892007,-0.00359892006963491,0.000000e+00
131,24,-0.01787447743,-0.0178744774311781,0.000000e+00
132,29,0.005913083442,0.0059130834415555,0.000000e+00
133,24,-0.01787447743,-0.0178744774311781,0.000000e+00
134,25,0.005917221308,0.00591722130775452,0.000000e+00
135,61,0.005706910975,0.00570691097527742,0.000000e+00
136,59,0.02022798918,0.0202279891818762,0.000000e+00
137,22,-0.004359132145,-0.00435913214460015,0.000000e+00
138,24,-0.01787447743,-0.0178744774311781,0.000000e+00
139,29,0.005913083442,0.0059130834415555,0.000000e+00
140,26,-0.003541126614,-0.00354112661443651,0.000000e+00
141,58,-0.003621819196,-0.00362181919626892,0.000000e+00
142,26,-0.003541126614,-0.00354112661443651,0.000000e+00
143,2,-0.004307002295,-0.00430700229480863,0.000000e+00
144,19,0.02033329569,0.0203332956880331,0.000000e+00
145,8,-0.01801986247,-0.018019862473011,0.000000e+00
146,18,-0.003024849575,-0.00302484957501292,0.000000e+00
147,3,0.01887658797,0.0188765879720449,0.000000e+00
148,24,-0.01787447743,-0.0178744774311781,0.000000e+00
149,18,-0.003024849575,-0.00302484957501292,0.000000e+00
150,27,0.02060311101,0.0206031110137701,0.000000e+00
151,26,-0.003541126614,-0.00354112661443651,0.000000e+00
152,21,0.005930591375,0.0059305913746357,0.000000e+00
153,19,0.02033329569,0.0203332956880331,0.000000e+00
154,48,-0.01782607846,-0.0178260784596205,0.000000e+00
155,24,-0.01787447743,-0.0178744774311781,0.000000e+00
156,23,0.02016444318,0.020164443179965,0.000000e+00
157,18,-0.003024849575,-0.00302484957501292,0.000000e+00
158,18,-0.003024849575,-0.00302484957501292,0.000000e+00
159,60,-0.01797948033,-0.0179794803261757,0.000000e+00
160,62,-0.003849125467,-0.00384912546724081,0.000000e+00
161,31,0.02055482008,0.0205548200756311,0.000000e+00
162,29,0.005913083442,0.0059130834415555,0.000000e+00
163,16,-0.01798013784,-0.0179801378399134,0.000000e+00
164,27,0.02060311101,0.0206031110137701,0.000000e+00
165,63,0.02043127827,0.0204312782734632,0.000000e+00
166,28,-0.01821742952,-0.0182174295186996,0.000000e+00
167,18,-0.003024849575,-0.00302484957501292,0.000000e+00
168,28,-0.01821742952,-0.0182174295186996,0.000000e+00
169,27,0.02060311101,0.0206031110137701,0.000000e+00
