feat,bin,sumLeft,sumRight,weightLeft,weightRight,lambda,cosNum_term,cosDen_term,gain
1,61,6095.991756778356,-6095.991967693379,23827.0,26173.0,3.0,2979.0894852615,2978.7304604913566,54.58432516121002
1,62,6105.813829169521,-6105.814040084544,24218.0,25782.0,3.0,2985.03922297595,2984.6803598526844,54.63879692349689
1,63,6107.692238826887,-6107.6924497419095,24609.0,25391.0,3.0,2984.6842928992983,2984.3259985590757,54.63554365297263
1,64,6093.638837952545,-6093.639048867568,25000.0,25000.0,3.0,2970.238417201427,2969.8820313576643,54.50316363121953
1,65,6088.668788245559,-6088.668999160582,25390.0,24610.0,3.0,2966.1169269486654,2965.760862404193,54.46533791542729
1,66,6088.959307323239,-6088.959518238262,25781.0,24219.0,3.0,2968.5747087446216,2968.217826778465,54.487903553176615
1,67,6085.049001016683,-6085.049211931706,26171.0,23829.0,3.0,2968.381413956171,2968.0236850326537,54.48613755806072
1,68,6077.165451014545,-6077.165661929568,26562.0,23438.0,3.0,2965.7756681873925,2965.417029289976,54.46222865857366
1,69,6081.832170004855,-6081.832380919877,26952.0,23048.0,3.0,2976.8838423960106,2976.5222784149883,54.56414069970237
1,70,6064.214655871867,-6064.21486678689,27343.0,22657.0,3.0,2967.6832769710154,2967.3208886042407,54.47977339889544
1,71,6070.718298777603,-6070.718509692626,27734.0,22266.0,3.0,2983.6102660063457,2983.2436113409294,54.625790298496774
1,72,6067.071290590349,-6067.071501505372,28125.0,21875.0,3.0,2991.1201490072,2990.749867055805,54.69451962311085
1,73,6048.282335061129,-6048.282545976152,28515.0,21485.0,3.0,2985.184552917431,2984.8119304680567,54.64025276190446
1,74,6036.171637782609,-6036.1718486976315,28906.0,21094.0,3.0,2987.3872483173627,2987.0108715115603,54.66043973980026
1,75,6009.0261055107985,-6009.026316425821,29296.0,20704.0,3.0,2976.18781762943,2975.8089920285147,54.55792051989789
1,76,5969.006213123474,-5969.006424038496,29687.0,20313.0,3.0,2953.777615101074,2953.3973889397066,54.352165460205
1,77,5921.1274860172125,-5921.127696932235,30077.0,19923.0,3.0,2925.0480249642465,2924.6668751105826,54.087237168211004
1,78,5887.8972592879145,-5887.897470202937,30468.0,19532.0,3.0,2912.3425750935994,2911.9580317632535,53.969687503314645
1,79,5854.363744965813,-5854.363955880835,30859.0,19141.0,3.0,2900.8467681880784,2900.458262472004,53.863116563591674
1,80,5813.319122274232,-5813.319333189254,31250.0,18750.0,3.0,2883.420614898134,2883.0285285499085,53.70114295403172
1,81,5780.150334701466,-5780.150545616489,31640.0,18360.0,3.0,2875.2732189125754,2874.8758731297394,53.625279669329856
1,82,5744.6272549844,-5744.6274658994225,32031.0,17969.0,3.0,2866.4096982503547,2866.006706197505,53.54262551433501
1,83,5711.90839102125,-5711.908601936273,32421.0,17579.0,3.0,2861.868917875415,2861.459191233413,53.50026825339625
1,84,5648.750031042902,-5648.750241957925,32812.0,17188.0,3.0,2828.4812384090824,2828.0684331022862,53.187349097054316
1,85,5602.61201582459,-5602.612226739613,33202.0,16798.0,3.0,2813.614662811943,2813.1956507660993,53.047466831768965
1,86,5556.2065124035,-5556.206723318523,33593.0,16407.0,3.0,2800.159329039391,2799.7333517181205,52.92055716990129
1,87,5493.293790576106,-5493.294001491129,33984.0,16016.0,3.0,2771.65747889462,2771.2263169419334,52.65062875151396
1,88,5455.547389762069,-5455.547600677091,34375.0,15625.0,3.0,2770.2234107380154,2769.782273008541,52.637103061686645
1,89,5397.327088814403,-5397.327299729426,34765.0,15235.0,3.0,2749.615313651182,2749.166640028395,52.44105319784373
1,90,5330.762000292016,-5330.7622112070385,35156.0,14844.0,3.0,2722.2343163885025,2721.7786086975493,52.17940302819346
1,91,5251.076687537861,-5251.076898452884,35546.0,14454.0,3.0,2682.954413381168,2682.4931681977114,51.801696283752115
1,92,5175.600083417754,-5175.600294332777,35937.0,14063.0,3.0,2649.688851879878,2649.2204740530424,51.479678636478916
1,93,5104.36768039575,-5104.367891310772,36327.0,13673.0,3.0,2622.2950367037156,2621.8179018082324,51.213008683646045
1,94,5020.810120180511,-5020.810331095534,36718.0,13282.0,3.0,2584.0069631312213,2583.5223840093754,50.83789564039104
