feat,bin,sumLeft,sumRight,weightLeft,weightRight,lambda,cosNum_term,cosDen_term,gain
1,78,5853.53125,-5853.53125,30843,19132,3,2901.4393900431,2901.05061894355,53.8686199307354
1,79,5812.10546875,-5812.10546875,31234,18741,3,2883.63521865141,2883.24291290726,53.7031430902724
1,80,5779.0419921875,-5779.0419921875,31624,18351,3,2875.59629574692,2875.19870961335,53.6282941818888
1,81,5744.87744140625,-5744.87744140625,32014,17961,3,2868.02408980924,2867.62068709957,53.5577029872232
1,82,5711.04296875,-5711.04296875,32404,17571,3,2862.3737820874,2861.96379369737,53.5049888254357
1,83,5647.40966796875,-5647.40966796875,32795,17180,3,2828.50646282423,2828.09345975314,53.187588084144
1,84,5602.6455078125,-5602.6455078125,33185,16790,3,2815.02243705059,2814.60301456908,53.0607380464407
1,85,5556.04736328125,-5556.04736328125,33576,16399,3,2801.38148260102,2800.95511105281,52.9321066938872
1,86,5493.9921875,-5493.9921875,33966,16009,3,2773.6564822302,2773.22481895828,52.6696137511202
1,87,5455.224609375,-5455.224609375,34357,15618,3,2771.20227416411,2770.76078180914,52.6464038360301
1,88,5398.12353515625,-5398.12353515625,34747,15228,3,2751.73971680074,2751.29048970445,52.4613097172216
1,89,5330.5068359375,-5330.5068359375,35138,14837,3,2723.29026407246,2722.83416447244,52.1895242368938
1,90,5251.93212890625,-5251.93212890625,35528,14447,3,2685.14580678803,2684.68396130335,51.8228495137412
1,91,5176.6162109375,-5176.6162109375,35919,14056,3,2652.05140417854,2651.58237534513,51.5026263017409
1,92,5104.4716796875,-5104.4716796875,36309,13666,3,2623.73292401213,2623.25528281819,51.2270500046096
1,93,5021.28857421875,-5021.28857421875,36700,13275,3,2585.83658208393,2585.35140360478,50.8558929880679
1,94,4972.2236328125,-4972.2236328125,37090,12885,3,2584.81080810161,2584.31037102208,50.8459569886136
1,95,4876.0302734375,-4876.0302734375,37481,12494,3,2536.79882984237,2536.29135301735,50.3716826024948
1,96,4779.00146484375,-4779.00146484375,37871,12104,3,2489.4393559435,2488.92415419781,49.8994455313363
1,97,4697.28759765625,-4697.28759765625,38261,11714,3,2459.75836284514,2459.23100222813,49.6012684973885
1,98,4597.00830078125,-4597.00830078125,38651,11324,3,2412.38252673359,2411.84596484599,49.1214740005812
1,99,4504.138671875,-4504.138671875,39042,10933,3,2374.67684890359,2374.12803225462,48.7362882503384
1,100,4408.53173828125,-4408.53173828125,39432,10543,3,2335.73340753234,2335.17167070061,48.3352384859387
1,101,4294.3896484375,-4294.3896484375,39823,10152,3,2279.08865100301,2278.51727656585,47.745786921166
1,102,4193.52978515625,-4193.52978515625,40213,9762,3,2238.17110796912,2237.58521918767,47.3155064451343
1,103,4102.8955078125,-4102.8955078125,40604,9371,3,2210.34466395845,2209.73932259561,47.0207419247078
1,104,4005.89501953125,-4005.89526367188,40994,8981,3,2177.62097415131,2176.99587181716,46.6716858060353
1,105,3910.6982421875,-3910.69848632812,41385,8590,3,2149.28667445387,2148.63853439587,46.3673916672514
1,106,3777.35400390625,-3777.35424804688,41775,8200,3,2080.94214638589,2080.28148393071,45.6245878738248
1,107,3661.3212890625,-3661.32153320312,42166,7809,3,2033.87910581029,2033.19750965304,45.1061074629754
1,108,3539.82153320312,-3539.82177734375,42556,7419,3,1982.69248637268,1981.98932748573,44.5353331044278
1,109,3418.38720703125,-3418.38745117188,42947,7028,3,1934.04795062155,1933.31981079617,43.9860928553993
1,110,3277.48486328125,-3277.48510742188,43337,6638,3,1865.36575336329,1864.61790266771,43.1985405309336
1,111,3158.59741210938,-3158.59765625,43728,6247,3,1824.41705891088,1823.63519474398,42.7223508048622
1,112,3024.12915039062,-3024.12939453125,44118,5857,3,1767.92040658384,1767.10734950916,42.0563174535186
1,113,2869.14819335938,-2869.1484375,44508,5467,3,1689.88164959433,1689.04380706669,41.1183646042733
1,114,2712.78466796875,-2712.78491210938,44898,5077,3,1612.56017570162,1611.69371611116,40.1674881105077
1,115,2570.01782226562,-2570.01806640625,45289,4686,3,1554.4456953223,1553.53481109804,39.4380160964696
1,116,2405.53393554688,-2405.5341796875,45679,4296,3,1472.70392080612,1471.75629108985,38.388177355524
1,117,2252.52099609375,-2252.52124023438,46070,3905,3,1408.45078615876,1407.44694871749,37.5427135349843
1,118,2073.87133789062,-2073.87158203125,46460,3515,3,1315.12057459746,1314.07205638548,36.2790563471293
1,119,1878.66564941406,-1878.66577148438,46851,3124,3,1204.00815537874,1202.92049165439,34.7145042101033
1,120,1696.77526855469,-1696.775390625,47241,2734,3,1112.8386297584,1111.68178378313,33.3765887948233
1,121,1511.27392578125,-1511.27404785156,47632,2343,3,1021.49726822245,1020.2492992159,31.9804121884753
1,122,1294.33435058594,-1294.33447265625,48022,1953,3,891.377669525036,890.061849730185,29.8780092134238
1,123,1069.11022949219,-1069.1103515625,48413,1562,3,753.957314568816,752.555820795753,27.4838392216339
